iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CYM,North America,Cayman Islands,2021-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11008,7811,3197,NA,275,16.75,11.89,4.86,4184,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,NA,NA,4717,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,NA,NA,NA,5250,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,5782,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,NA,NA,NA,6315,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13609,8839,4770,NA,450,20.71,13.45,7.26,6847,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14086,8912,5174,477,479,21.43,13.56,7.87,7288,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,NA,NA,NA,8278,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15543,9172,6371,NA,574,23.65,13.96,9.69,8734,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533,NA,NA,NA,8110,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,NA,NA,NA,7486,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,NA,NA,NA,6878,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,NA,NA,NA,6254,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16725,9783,6942,NA,377,25.45,14.89,10.56,5736,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,NA,NA,NA,4763,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17285,10277,7008,NA,249,26.3,15.64,10.66,3789,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18159,10521,7638,874,340,27.63,16.01,11.62,5173,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,NA,NA,NA,5949,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,NA,NA,NA,6726,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,12245,7693,NA,493,30.34,18.63,11.71,7502,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20468,12710,7758,530,535,31.14,19.34,11.8,8141,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21106,NA,NA,638,586,32.12,NA,NA,8917,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,NA,NA,NA,9358,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,NA,NA,NA,8506,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,NA,NA,NA,8278,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,NA,NA,NA,8034,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,NA,NA,NA,7791,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,NA,NA,NA,506,36.53,NA,NA,7699,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598,NA,NA,NA,9099,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26580,17702,8878,NA,713,40.44,26.94,13.51,10849,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,NA,NA,NA,11473,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,NA,NA,NA,12097,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,NA,NA,NA,12721,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,NA,NA,NA,13344,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,NA,NA,NA,13968,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,NA,NA,NA,12858,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31980,21864,10116,NA,771,48.66,33.27,15.39,11732,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,NA,NA,12234,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837,NA,NA,NA,12736,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,NA,NA,NA,13238,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35984,24366,11648,NA,903,54.75,37.08,17.72,13740,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958,NA,NA,NA,14577,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38304,25957,12347,NA,1014,58.28,39.5,18.79,15429,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39145,26321,12824,841,1024,59.56,40.05,19.51,15581,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976,NA,NA,NA,14851,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929,NA,NA,NA,14136,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41155,27611,13544,NA,882,62.62,42.01,20.61,13421,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,NA,NA,NA,13268,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43023,28248,14775,NA,840,65.46,42.98,22.48,12781,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44061,28605,15456,1038,822,67.04,43.53,23.52,12508,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,NA,NA,NA,12614,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,NA,NA,NA,13086,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890,NA,NA,NA,13542,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47602,29644,17958,NA,921,72.43,45.11,27.33,14014,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,NA,NA,NA,14121,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49561,30476,19085,NA,934,75.41,46.37,29.04,14212,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50763,30607,20156,1202,957,77.24,46.57,30.67,14562,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896,NA,NA,NA,13634,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,NA,NA,NA,12690,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772,NA,NA,NA,11747,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
CYM,North America,Cayman Islands,2021-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,10803,NA,65720,256.496,NA,NA,NA,49903.029,NA,NA,13.22,NA,NA,NA,NA,83.92,NA
